Date,Temperature_C,Humidity_Pct,Rainfall_mm,Mosquito_Density_Index,Viral_Cases
2025-07-31,26.6,87.2,43.0,70.2,112
2025-08-01,26.0,86.7,60.3,66.1,135
2025-08-02,29.0,85.5,22.1,77.6,111
2025-08-03,26.7,89.1,95.6,74.9,122
2025-08-04,28.5,93.8,8.3,82.8,112
2025-08-05,28.9,88.5,61.2,85.3,144
2025-08-06,28.3,91.5,181.6,80.6,120
2025-08-07,26.6,83.1,74.7,66.1,105
2025-08-08,27.6,88.6,6.7,84.7,113
2025-08-09,27.0,84.2,57.6,83.0,126
2025-08-10,26.0,82.8,40.3,67.2,135
2025-08-11,27.5,85.3,52.7,75.3,99
2025-08-12,25.7,92.0,83.6,64.3,116
2025-08-13,28.5,91.1,73.9,77.5,123
2025-08-14,26.5,88.5,16.1,76.5,133
2025-08-15,27.3,82.2,18.0,71.3,110
2025-08-16,27.4,86.8,6.1,78.5,136
2025-08-17,26.8,88.5,8.6,71.7,126
2025-08-18,27.8,88.0,0.0,81.1,118
2025-08-19,26.6,80.9,110.8,68.8,145
2025-08-20,28.2,84.2,53.6,78.8,132
2025-08-21,25.5,87.0,21.0,59.4,125
2025-08-22,27.3,89.0,36.7,74.2,124
2025-08-23,29.5,79.4,85.3,69.6,139
2025-08-24,26.0,86.4,34.3,65.8,133
2025-08-25,26.4,87.4,105.1,67.3,138
2025-08-26,27.8,89.8,47.2,89.4,141
2025-08-27,27.4,89.2,94.7,81.3,130
2025-08-28,27.6,88.8,149.9,80.5,106
2025-08-29,27.8,83.9,27.1,85.1,161
2025-08-30,28.0,79.9,24.0,83.8,134
2025-08-31,28.6,85.2,16.2,78.6,120
2025-09-01,27.7,90.0,19.4,83.5,116
2025-09-02,27.0,91.3,31.3,74.5,106
2025-09-03,28.1,88.8,0.0,80.5,89
2025-09-04,29.6,87.8,38.9,71.1,129
2025-09-05,27.1,87.5,65.9,78.8,126
2025-09-06,26.1,84.2,38.8,68.3,154
2025-09-07,28.7,85.6,78.7,80.6,129
2025-09-08,27.2,91.8,39.0,80.2,122
2025-09-09,24.8,82.4,0.0,43.7,93
2025-09-10,28.4,91.1,0.0,75.5,123
2025-09-11,26.8,84.0,11.1,67.7,103
2025-09-12,27.4,89.5,29.8,74.5,114
2025-09-13,28.0,79.6,0.0,75.0,93
2025-09-14,27.8,86.3,0.0,70.0,105
2025-09-15,28.5,81.4,0.0,69.1,103
2025-09-16,27.2,78.7,60.1,71.4,143
2025-09-17,28.3,84.2,22.0,73.1,126
2025-09-18,27.5,86.6,1.0,75.7,113
2025-09-19,28.7,79.9,95.6,69.1,144
2025-09-20,28.6,77.3,9.8,67.5,134
2025-09-21,26.8,81.9,1.3,64.1,126
2025-09-22,29.3,81.6,77.0,68.1,135
2025-09-23,27.4,83.6,35.7,65.8,142
2025-09-24,29.0,84.8,12.5,69.4,121
2025-09-25,28.5,81.0,18.2,72.2,137
2025-09-26,30.3,87.5,13.0,61.1,119
2025-09-27,27.9,81.6,0.0,77.8,101
2025-09-28,27.7,79.3,28.5,68.7,135
2025-09-29,28.2,74.7,7.8,70.4,108
2025-09-30,27.9,79.2,91.1,68.7,83
2025-10-01,29.2,78.7,0.0,71.2,113
2025-10-02,26.4,83.0,14.0,69.4,118
2025-10-03,27.1,81.1,0.0,64.1,101
2025-10-04,27.1,75.1,0.0,62.0,91
2025-10-05,29.5,79.6,18.5,62.3,107
2025-10-06,30.5,81.1,0.0,53.3,107
2025-10-07,28.3,83.9,14.2,66.8,116
2025-10-08,28.3,81.4,0.0,64.1,103
2025-10-09,28.6,80.8,0.0,68.3,111
2025-10-10,29.9,77.9,12.4,51.6,121
2025-10-11,27.4,78.7,0.0,64.3,100
2025-10-12,28.9,81.3,0.0,58.6,93
2025-10-13,29.7,71.8,0.0,50.4,102
2025-10-14,29.2,74.9,0.0,34.3,107
2025-10-15,28.8,73.0,0.0,34.0,103
2025-10-16,29.8,76.6,0.0,37.5,121
2025-10-17,25.4,79.2,0.0,26.6,90
2025-10-18,29.4,72.4,0.0,36.3,110
2025-10-19,27.9,65.7,0.0,22.3,115
2025-10-20,26.5,72.3,0.0,21.9,98
2025-10-21,29.3,76.5,0.0,9.1,109
2025-10-22,30.3,74.8,0.0,14.0,110
2025-10-23,28.5,74.0,3.0,19.0,101
2025-10-24,29.8,71.4,0.0,12.2,95
2025-10-25,30.6,67.7,0.0,13.1,77
2025-10-26,30.2,73.8,24.8,19.0,84
2025-10-27,30.6,68.9,0.0,20.6,68
2025-10-28,29.5,79.3,12.6,35.5,101
2025-10-29,28.6,73.4,0.0,35.5,78
2025-10-30,26.6,69.2,0.0,27.3,103
2025-10-31,28.2,68.9,3.4,20.2,89
2025-11-01,27.5,70.6,0.0,29.1,80
2025-11-02,31.1,69.9,0.0,15.5,94
2025-11-03,28.2,74.5,0.0,33.0,57
2025-11-04,28.6,71.0,0.0,34.0,57
2025-11-05,29.1,67.6,0.0,26.4,49
2025-11-06,28.4,76.6,0.0,38.6,62
2025-11-07,30.4,70.0,0.0,23.9,36
2025-11-08,27.6,72.4,0.0,25.5,56
2025-11-09,28.5,67.2,0.0,5.2,38
2025-11-10,27.3,70.3,0.0,17.6,40
2025-11-11,26.5,69.8,0.0,6.9,12
2025-11-12,27.3,61.7,0.0,2.8,27
2025-11-13,27.9,75.1,0.0,1.9,23
2025-11-14,27.4,72.2,0.0,2.1,25
2025-11-15,27.0,65.9,0.0,4.2,25
2025-11-16,26.0,63.1,0.0,7.7,31
2025-11-17,27.5,67.9,0.0,5.8,31
2025-11-18,25.7,66.6,0.0,11.4,53
2025-11-19,28.4,67.2,0.0,0.9,52
2025-11-20,27.5,66.3,0.0,8.5,39
2025-11-21,25.6,67.1,0.0,5.2,30
2025-11-22,26.9,70.1,0.0,7.8,42
2025-11-23,26.3,66.7,0.0,3.3,18
2025-11-24,27.5,60.8,0.0,9.3,52
2025-11-25,28.7,69.1,5.6,10.8,51
2025-11-26,24.7,69.9,0.0,5.1,42
2025-11-27,27.1,75.1,0.0,10.7,68
2025-11-28,26.7,60.0,0.0,6.2,37
2025-11-29,27.6,64.6,0.0,10.4,42
2025-11-30,27.0,56.3,0.0,1.8,11
2025-12-01,25.8,65.4,0.0,7.8,27
2025-12-02,26.3,61.3,0.0,8.9,22
2025-12-03,25.7,69.8,0.0,8.9,12
2025-12-04,27.8,60.2,0.0,12.8,8
2025-12-05,26.5,56.9,0.0,9.6,11
2025-12-06,28.7,61.0,0.0,7.5,8
2025-12-07,26.3,55.6,0.0,7.1,18
2025-12-08,25.5,65.0,0.0,8.8,18
2025-12-09,24.5,54.9,0.0,6.6,25
2025-12-10,24.0,62.1,0.0,0.0,11
2025-12-11,24.2,54.5,0.0,3.8,25
2025-12-12,26.3,60.5,0.0,0.0,16
2025-12-13,26.5,67.1,0.0,10.1,21
2025-12-14,23.9,62.4,0.0,4.8,16
2025-12-15,26.8,58.0,0.0,4.2,20
2025-12-16,25.1,60.7,0.0,8.6,27
2025-12-17,25.7,60.6,0.0,6.7,11
2025-12-18,27.4,62.0,0.0,0.5,24
2025-12-19,26.5,55.4,0.0,4.7,13
2025-12-20,25.0,62.1,0.0,3.7,31
2025-12-21,24.1,50.3,0.0,0.0,8
2025-12-22,22.5,57.4,0.0,2.2,24
2025-12-23,24.2,57.7,0.0,4.3,27
2025-12-24,24.7,61.5,0.0,4.5,20
2025-12-25,23.8,59.4,0.0,0.0,27
2025-12-26,24.8,54.3,0.0,9.6,26
2025-12-27,25.0,55.8,0.0,4.6,26
2025-12-28,24.6,59.9,0.0,5.2,14
2025-12-29,24.1,58.8,0.0,6.6,28
2025-12-30,25.0,57.0,0.0,1.8,15
2025-12-31,25.3,57.3,0.0,6.8,10
2026-01-01,23.4,61.4,0.0,3.5,11
2026-01-02,26.4,57.1,0.0,1.4,9
2026-01-03,24.5,58.6,0.0,7.3,21
2026-01-04,24.7,66.4,0.0,11.0,21
2026-01-05,25.4,53.8,0.0,7.9,12
2026-01-06,24.8,52.3,0.0,8.7,19
2026-01-07,25.7,61.5,0.0,2.9,15
2026-01-08,24.8,56.3,0.0,0.0,9
2026-01-09,23.7,57.5,0.0,11.0,18
2026-01-10,24.9,55.8,0.0,13.2,12
2026-01-11,23.1,57.6,0.0,11.2,14
2026-01-12,24.6,64.1,0.0,3.7,16
2026-01-13,24.4,61.3,0.0,0.4,20
2026-01-14,24.2,61.4,0.0,0.7,19
2026-01-15,24.3,53.4,0.0,0.0,5
2026-01-16,22.2,54.3,0.0,4.6,27
2026-01-17,23.8,48.3,0.0,11.4,14
2026-01-18,24.6,55.4,0.0,4.4,16
2026-01-19,24.7,61.5,0.0,6.2,20
2026-01-20,23.2,59.9,0.0,10.5,21
2026-01-21,26.0,57.3,0.0,3.4,17
2026-01-22,23.4,58.0,0.0,13.1,18
2026-01-23,25.6,55.6,0.0,13.0,8
2026-01-24,25.0,58.7,0.0,4.5,14
2026-01-25,23.8,60.7,0.0,2.7,22
2026-01-26,26.7,52.3,0.0,7.8,12
2026-01-27,23.2,59.0,0.0,3.6,25
2026-01-28,25.7,61.3,0.0,0.4,9
2026-01-29,25.9,56.5,0.0,10.1,7
2026-01-30,23.9,60.5,0.0,9.9,20
2026-01-31,26.4,67.9,0.0,5.6,26
2026-02-01,24.5,57.6,0.0,0.0,21
2026-02-02,25.1,59.4,0.0,0.1,13
2026-02-03,25.1,55.4,0.0,5.4,9
2026-02-04,24.7,58.6,0.0,3.0,10
2026-02-05,25.9,59.6,0.0,3.6,10
2026-02-06,25.9,58.7,0.0,9.1,8
2026-02-07,22.9,54.5,0.0,7.9,27
2026-02-08,26.7,58.9,0.0,10.5,22
2026-02-09,23.2,63.4,0.0,1.0,23
2026-02-10,26.5,59.9,0.0,3.6,18
2026-02-11,26.7,61.8,0.0,8.0,12
2026-02-12,24.2,57.7,0.0,6.8,25
2026-02-13,25.1,61.2,0.0,11.1,27
2026-02-14,24.3,59.7,0.0,6.7,12
2026-02-15,25.5,55.5,0.0,12.4,10
2026-02-16,25.5,60.0,0.8,7.4,23
2026-02-17,26.8,55.5,0.0,9.5,11
2026-02-18,27.6,56.9,0.0,4.0,8
2026-02-19,27.8,59.8,0.0,5.4,19
2026-02-20,25.5,60.3,0.0,8.9,31
2026-02-21,26.0,55.2,0.0,11.6,15
2026-02-22,24.3,63.1,0.0,8.2,6
2026-02-23,25.5,61.5,0.0,5.0,10
2026-02-24,27.7,57.1,0.0,10.8,18
2026-02-25,28.5,54.3,0.0,0.0,15
2026-02-26,25.1,59.3,0.0,0.0,15
2026-02-27,26.0,58.3,0.0,8.0,17
2026-02-28,26.7,60.4,0.0,5.4,19
2026-03-01,27.1,58.8,0.0,7.7,17
2026-03-02,25.9,53.1,0.0,5.3,5
2026-03-03,27.4,58.9,0.0,7.3,7
2026-03-04,26.4,59.2,0.0,1.7,10
2026-03-05,27.0,62.6,0.0,7.3,15
2026-03-06,27.7,58.0,0.0,9.0,23
2026-03-07,27.1,66.5,0.0,9.9,10
2026-03-08,26.6,54.0,0.0,13.1,16
2026-03-09,27.1,65.3,0.0,6.0,18
2026-03-10,27.2,60.2,0.0,6.1,12
2026-03-11,27.0,64.2,0.0,0.0,9
2026-03-12,27.2,61.7,0.0,2.9,12
2026-03-13,29.5,65.6,0.0,4.2,18
2026-03-14,28.4,60.5,0.0,9.2,23
2026-03-15,27.5,58.2,0.0,2.6,20
2026-03-16,28.8,67.3,0.0,8.2,10
2026-03-17,27.6,62.1,0.0,5.0,16
2026-03-18,29.5,63.5,0.0,4.3,7
2026-03-19,28.7,67.3,0.0,6.0,4
2026-03-20,28.2,59.6,0.0,3.4,15
2026-03-21,29.0,65.5,0.0,3.3,11
2026-03-22,26.6,61.6,0.0,0.0,19
2026-03-23,27.3,63.4,0.0,4.0,11
2026-03-24,27.2,64.3,0.0,3.1,17
2026-03-25,28.9,58.9,0.0,2.9,9
2026-03-26,30.8,61.5,0.0,6.7,19
2026-03-27,31.5,69.1,0.0,7.6,12
2026-03-28,29.6,67.6,0.0,5.9,22
2026-03-29,29.5,64.4,0.0,9.0,16
2026-03-30,26.8,65.7,0.0,7.3,17
2026-03-31,28.3,63.9,0.0,3.8,12
2026-04-01,28.1,69.8,0.0,3.1,6
2026-04-02,28.3,64.5,0.0,6.3,11
2026-04-03,28.9,66.1,0.0,7.3,13
2026-04-04,28.6,69.5,0.0,10.6,15
2026-04-05,26.8,62.9,0.0,9.8,4
2026-04-06,30.1,71.2,0.0,2.8,10
2026-04-07,28.0,60.5,0.0,4.6,10
2026-04-08,29.6,71.7,0.0,7.7,5
2026-04-09,31.9,64.9,0.0,9.3,11
2026-04-10,28.4,65.6,0.0,8.8,5
2026-04-11,26.5,60.1,0.0,4.7,16
2026-04-12,29.3,65.3,0.0,0.0,7
2026-04-13,31.0,63.5,0.0,1.0,11
2026-04-14,32.2,65.2,0.0,6.1,4
2026-04-15,28.4,67.1,0.0,6.4,14
2026-04-16,30.6,71.1,0.0,0.6,19
2026-04-17,29.5,68.7,0.0,5.2,13
2026-04-18,30.0,69.3,0.0,7.5,10
2026-04-19,33.4,64.6,0.0,0.4,11
2026-04-20,28.5,65.6,0.0,9.4,11
2026-04-21,30.6,75.2,0.0,3.5,7
2026-04-22,31.0,66.5,0.0,10.0,12
2026-04-23,31.8,75.1,0.0,2.9,14
2026-04-24,30.7,68.6,0.0,0.9,15
2026-04-25,30.9,69.5,0.0,3.2,16
2026-04-26,30.1,73.3,0.0,4.6,9
2026-04-27,31.0,74.1,0.0,3.4,6
2026-04-28,30.3,69.4,0.0,4.1,14
2026-04-29,31.4,68.5,0.0,6.3,15
2026-04-30,30.3,69.8,0.0,4.3,13
2026-05-01,31.2,71.2,0.0,4.7,17
2026-05-02,30.8,73.3,0.0,0.0,9
2026-05-03,32.2,70.2,0.0,6.6,3
2026-05-04,30.8,72.5,0.0,4.6,3
2026-05-05,28.8,76.1,0.0,11.4,7
2026-05-06,32.4,71.8,0.0,1.2,15
2026-05-07,29.9,71.7,0.0,0.0,3
2026-05-08,30.2,65.4,3.1,9.2,5
2026-05-09,30.3,61.5,0.0,7.6,14
2026-05-10,32.7,72.4,0.0,2.0,2
2026-05-11,28.4,71.1,0.0,1.8,21
2026-05-12,34.7,70.0,17.3,12.7,8
2026-05-13,32.2,72.9,0.0,17.6,20
2026-05-14,31.2,72.2,0.0,4.8,7
2026-05-15,30.8,76.7,0.0,15.7,6
2026-05-16,31.2,73.4,0.0,21.8,9
2026-05-17,31.5,70.8,0.0,11.4,12
2026-05-18,31.6,77.2,0.0,12.8,11
2026-05-19,31.5,73.3,0.0,13.0,10
2026-05-20,30.9,76.3,0.0,12.5,11
2026-05-21,30.5,73.1,0.0,10.4,6
2026-05-22,30.6,72.8,0.0,19.6,12
2026-05-23,30.5,75.7,6.4,12.3,6
2026-05-24,32.0,75.7,0.0,15.1,12
2026-05-25,31.3,77.6,0.0,20.8,11
2026-05-26,27.0,75.2,0.0,5.6,24
2026-05-27,31.3,70.0,0.0,4.6,10
2026-05-28,30.7,75.1,0.0,14.5,3
2026-05-29,30.4,79.7,0.0,12.7,11
2026-05-30,29.9,76.1,0.0,8.3,16
2026-05-31,31.6,76.5,0.0,13.5,5
2026-06-01,31.4,81.1,94.3,37.5,30
2026-06-02,29.2,75.4,28.6,50.8,43
2026-06-03,30.6,72.7,0.0,33.0,50
2026-06-04,28.9,77.8,12.0,53.3,29
2026-06-05,28.3,76.9,0.0,57.0,37
2026-06-06,29.2,75.5,103.1,56.6,52
2026-06-07,30.9,78.5,0.0,48.3,32
2026-06-08,31.0,81.1,64.7,40.6,44
2026-06-09,30.4,79.7,12.3,47.4,55
2026-06-10,30.5,81.1,0.0,53.9,29
2026-06-11,30.2,86.7,15.4,57.6,39
2026-06-12,28.7,79.6,7.5,65.9,46
2026-06-13,29.9,82.1,11.2,54.3,41
2026-06-14,30.2,79.7,32.6,57.2,50
2026-06-15,30.1,78.9,12.2,55.5,53
2026-06-16,30.5,80.1,61.1,55.5,38
2026-06-17,29.8,80.9,238.4,65.3,34
2026-06-18,29.3,84.1,7.0,71.4,31
2026-06-19,30.1,91.5,40.6,70.8,44
2026-06-20,28.7,81.1,0.0,67.8,22
2026-06-21,27.5,82.5,8.8,77.2,38
2026-06-22,28.3,84.1,14.8,69.2,81
2026-06-23,27.5,86.1,44.6,73.5,101
2026-06-24,27.5,85.7,45.4,72.5,71
2026-06-25,28.1,89.4,38.8,83.0,106
2026-06-26,27.3,76.5,0.0,68.3,84
2026-06-27,27.9,76.8,50.3,70.9,88
2026-06-28,25.9,83.5,13.5,58.9,88
2026-06-29,28.4,89.2,52.6,78.7,78
2026-06-30,28.1,80.0,106.7,72.4,89
2026-07-01,27.1,75.0,84.6,66.2,86
2026-07-02,28.8,87.7,64.8,73.1,108
2026-07-03,29.1,86.6,21.9,79.8,115
2026-07-04,26.0,82.1,42.4,57.1,108
2026-07-05,27.0,82.6,47.3,70.7,89
2026-07-06,27.0,82.7,10.5,80.7,110
2026-07-07,26.7,86.6,43.3,71.9,85
2026-07-08,28.8,84.1,41.0,70.8,105
2026-07-09,27.5,88.2,82.7,80.6,135
2026-07-10,27.4,76.6,143.9,69.2,118
2026-07-11,25.3,83.7,101.2,53.9,119
2026-07-12,28.4,82.8,16.1,74.3,122
2026-07-13,26.1,86.0,140.3,80.2,122
2026-07-14,27.6,85.1,0.0,79.0,123
2026-07-15,27.8,89.9,31.2,74.3,123
2026-07-16,29.1,80.7,107.7,79.2,131
2026-07-17,25.8,87.5,61.7,68.0,117
2026-07-18,23.7,89.4,60.1,33.1,109
2026-07-19,27.5,94.1,75.6,79.1,110
2026-07-20,29.4,86.0,21.2,77.2,116
2026-07-21,28.7,88.9,50.3,79.9,109
2026-07-22,27.4,81.6,122.7,70.1,110
2026-07-23,26.5,79.6,53.2,76.6,121
2026-07-24,28.1,91.0,137.6,81.7,144
2026-07-25,26.0,88.0,68.7,74.6,104
2026-07-26,27.7,92.1,0.0,88.3,108
2026-07-27,27.7,83.2,26.4,75.0,134
2026-07-28,28.4,89.8,17.5,85.9,141
2026-07-29,30.4,94.5,33.8,61.4,118
2026-07-30,27.6,89.5,78.1,74.1,132
2026-07-31,26.5,89.0,98.4,72.4,114
2026-08-01,27.1,88.0,68.9,80.5,93
2026-08-02,25.0,82.5,25.8,50.4,153
2026-08-03,26.3,92.7,69.6,71.5,153
2026-08-04,26.6,85.9,0.0,78.4,111
2026-08-05,26.5,89.8,6.3,73.7,133
2026-08-06,27.3,82.5,61.3,72.8,123
2026-08-07,26.1,83.9,102.0,69.4,112
2026-08-08,28.4,93.0,55.2,81.8,70
2026-08-09,27.1,86.8,51.0,67.3,150
2026-08-10,27.1,93.0,33.7,80.8,139
2026-08-11,26.7,87.6,92.7,76.8,138
2026-08-12,27.3,81.4,30.6,76.0,126
2026-08-13,28.1,90.9,50.7,85.6,128
2026-08-14,26.1,85.6,38.3,64.9,151
2026-08-15,26.3,90.0,48.4,72.4,127
2026-08-16,26.7,87.6,22.1,68.1,149
2026-08-17,25.5,82.1,48.0,59.6,148
2026-08-18,26.1,88.0,79.9,76.4,148
2026-08-19,26.6,95.0,31.3,71.6,105
2026-08-20,28.2,89.0,7.8,77.9,142
2026-08-21,27.5,87.0,59.8,76.3,133
2026-08-22,27.4,90.9,85.6,80.7,136
2026-08-23,28.2,87.8,10.8,75.8,88
2026-08-24,27.0,87.7,0.9,77.9,130
2026-08-25,27.6,83.1,84.6,80.3,139
2026-08-26,27.1,87.7,57.0,79.3,124
2026-08-27,27.5,90.4,113.4,73.5,119
2026-08-28,26.5,83.8,36.0,75.0,126
2026-08-29,24.3,91.7,20.2,47.7,150
2026-08-30,27.1,86.3,88.6,80.8,105
2026-08-31,29.0,83.4,20.5,76.5,141
2026-09-01,28.4,90.0,9.6,81.1,119
2026-09-02,28.4,85.4,0.0,82.3,109
2026-09-03,28.8,89.0,75.4,86.2,154
2026-09-04,27.4,85.2,19.0,73.8,132
2026-09-05,27.5,86.0,1.4,81.7,116
2026-09-06,26.6,87.9,0.0,71.8,109
2026-09-07,26.9,87.1,89.7,74.9,110
2026-09-08,28.1,79.0,30.1,67.2,133
2026-09-09,28.8,81.8,23.9,72.3,123
2026-09-10,27.3,88.7,149.3,73.9,121
2026-09-11,26.9,84.7,6.3,71.6,126
2026-09-12,27.5,83.0,50.7,71.7,138
2026-09-13,28.3,79.8,58.9,71.8,146
2026-09-14,25.9,80.5,0.0,59.1,111
2026-09-15,24.9,76.9,1.7,45.9,138
2026-09-16,27.0,83.3,0.0,66.5,123
2026-09-17,26.3,81.3,21.7,59.1,133
2026-09-18,27.2,79.7,65.1,72.7,120
2026-09-19,27.6,82.6,0.0,72.1,84
2026-09-20,27.3,83.8,16.7,79.4,137
2026-09-21,29.7,89.6,10.7,69.1,129
2026-09-22,28.3,76.7,69.1,71.5,146
2026-09-23,28.4,85.7,2.0,81.9,133
2026-09-24,28.8,84.9,23.7,70.0,142
2026-09-25,26.7,78.5,0.0,60.9,115
2026-09-26,29.3,81.7,0.0,67.6,133
2026-09-27,28.0,79.2,21.4,67.4,132
2026-09-28,29.0,81.2,15.2,64.1,131
2026-09-29,26.9,85.6,69.6,74.9,125
2026-09-30,26.4,82.2,33.0,63.5,152
2026-10-01,29.2,81.7,0.0,67.0,129
2026-10-02,28.8,78.2,0.0,63.9,105
2026-10-03,27.3,74.3,0.0,55.3,105
2026-10-04,27.3,78.5,0.0,64.2,134
2026-10-05,29.8,83.2,0.0,64.7,98
2026-10-06,27.0,73.4,0.0,53.0,68
2026-10-07,30.4,74.9,0.0,43.2,118
2026-10-08,27.4,78.8,0.0,56.2,96
2026-10-09,29.3,74.7,0.0,50.6,113
2026-10-10,28.2,74.9,0.0,56.3,88
2026-10-11,29.3,75.8,0.0,50.7,99
2026-10-12,27.9,72.1,0.0,43.5,88
2026-10-13,28.4,73.1,6.1,32.0,100
2026-10-14,28.6,78.6,0.0,13.7,125
2026-10-15,27.4,71.1,0.0,6.5,102
2026-10-16,29.5,69.7,0.0,10.4,86
2026-10-17,28.0,72.7,0.0,2.3,94
2026-10-18,28.4,77.1,8.0,20.7,106
2026-10-19,27.5,73.4,0.0,20.1,105
2026-10-20,25.6,72.1,0.0,17.0,115
2026-10-21,28.4,73.5,0.0,16.0,90
2026-10-22,31.6,66.8,0.0,11.1,97
2026-10-23,29.6,74.2,33.1,37.0,103
2026-10-24,28.6,73.7,0.0,39.6,87
2026-10-25,28.3,70.7,0.0,31.0,103
2026-10-26,28.6,75.5,0.0,36.0,88
2026-10-27,29.3,67.9,0.0,28.7,64
2026-10-28,27.2,75.6,0.0,26.8,64
2026-10-29,29.9,72.0,4.1,26.3,94
2026-10-30,29.4,70.1,20.0,37.8,91
2026-10-31,29.4,71.0,0.0,37.5,96
2026-11-01,29.0,70.5,0.0,33.9,69
2026-11-02,28.5,75.0,0.0,32.5,62
2026-11-03,29.3,66.8,0.0,26.4,45
2026-11-04,29.1,67.7,0.0,26.1,30
2026-11-05,28.0,73.8,0.0,39.1,12
2026-11-06,27.7,67.9,0.0,16.5,22
2026-11-07,28.5,73.0,0.0,19.4,6
2026-11-08,30.2,75.6,0.0,12.7,34
2026-11-09,26.8,67.9,0.0,23.7,31
2026-11-10,26.4,71.4,0.0,18.9,35
2026-11-11,28.3,64.6,0.0,17.4,28
2026-11-12,28.1,71.0,0.0,20.1,22
2026-11-13,28.2,68.7,0.0,0.7,58
2026-11-14,28.2,69.3,0.0,0.0,65
2026-11-15,27.5,65.1,0.0,1.0,43
2026-11-16,29.5,61.2,0.0,2.1,47
2026-11-17,25.7,68.4,0.0,6.5,44
2026-11-18,26.6,59.1,0.0,1.8,32
2026-11-19,27.4,64.9,0.0,12.0,50
2026-11-20,25.4,69.0,0.0,9.1,48
2026-11-21,27.1,66.0,0.0,8.2,59
2026-11-22,29.2,71.8,0.0,4.5,41
2026-11-23,27.2,68.3,0.0,11.1,50
2026-11-24,27.4,62.2,0.0,4.1,40
2026-11-25,25.5,64.5,0.0,4.9,36
2026-11-26,26.3,64.0,0.0,5.7,61
2026-11-27,26.5,58.5,0.0,7.8,23
2026-11-28,26.5,60.6,0.0,7.5,31
2026-11-29,28.4,61.8,0.0,3.1,18
2026-11-30,27.4,56.5,0.0,2.9,32
2026-12-01,25.4,63.6,0.0,7.6,49
2026-12-02,27.0,62.4,0.0,7.9,30
2026-12-03,27.2,57.3,0.0,3.4,38
2026-12-04,27.9,64.4,0.0,0.0,10
2026-12-05,28.4,65.3,0.0,4.2,14
2026-12-06,25.2,63.4,0.0,7.5,6
2026-12-07,25.4,61.4,0.0,12.2,10
2026-12-08,24.8,64.4,0.0,0.2,16
2026-12-09,26.0,64.6,0.0,3.3,8
2026-12-10,26.8,63.1,0.0,3.4,14
2026-12-11,27.4,59.1,0.0,10.4,23
2026-12-12,26.1,62.8,0.0,4.9,16
2026-12-13,25.7,65.9,0.0,1.4,8
2026-12-14,26.2,59.5,0.0,7.2,26
2026-12-15,25.0,68.8,0.0,3.4,12
2026-12-16,28.5,59.4,0.0,0.1,14
2026-12-17,24.0,61.2,0.0,1.4,16
2026-12-18,26.1,58.6,0.0,11.9,27
2026-12-19,28.2,61.6,0.0,6.5,14
2026-12-20,25.7,54.5,0.0,5.4,13
2026-12-21,25.4,58.5,0.0,4.0,10
2026-12-22,25.1,56.4,0.0,6.2,21
2026-12-23,25.3,60.5,0.0,6.1,13
2026-12-24,27.1,63.5,0.0,6.2,10
2026-12-25,22.8,62.3,0.0,5.5,17
2026-12-26,27.3,51.7,0.0,8.5,16
2026-12-27,23.8,67.1,0.0,5.1,21
2026-12-28,25.2,61.0,0.0,1.1,25
2026-12-29,25.0,57.3,0.0,2.6,11
2026-12-30,26.2,60.5,0.0,0.0,10
2026-12-31,23.6,60.6,0.0,13.1,18
